ojibwe,english,fst_readings,speaker
Nindaanis ningii-pi-ashamig odishkwanjiganiwaa.,My daughter brought me their leftovers to eat.,"[{'word_form': 'nindaanis', 'fst_analyses': ['daanis+NAD+ProxSg+1SgPoss']}, {'word_form': 'ningii-pi-ashamig', 'fst_analyses': ['PVTense/gii+PVDir/bi+asham+VTA+Ind+Pos+Neu+3SgProxSubj+1SgObj']}, {'word_form': 'odishkwanjiganiwaa', 'fst_analyses': ['ishkwanjigan+NI+Sg+3PlProxPoss']}, {'word_form': '.', 'fst_analyses': []}]",nj
Gidaa-ashamaa giday gidishkwanjigan.,You can feed your dog your leftovers.,"[{'word_form': 'gidaa-ashamaa', 'fst_analyses': ['PVTense/daa+asham+VTA+Ind+Pos+Neu+2SgSubj+3SgProxObj']}, {'word_form': 'giday', 'fst_analyses': ['day+NAD+ProxSg+2SgPoss']}, {'word_form': 'gidishkwanjigan', 'fst_analyses': ['ishkwanjigan+NI+Sg+2SgPoss']}, {'word_form': '.', 'fst_analyses': []}]",nj
Zhigwa bagakinaagwad mii 'i gaa-ishkwaa-awang.,It's clear now since the fog has lifted.,"[{'word_form': 'zhigwa', 'fst_analyses': ['zhigwa+ADVTmp']}, {'word_form': 'bagakinaagwad', 'fst_analyses': ['bagakinaagwad+VII+Ind+Pos+Neu+0SgSubj']}, {'word_form': 'mii', 'fst_analyses': ['mii+ADVPred']}, {'word_form': ""'i"", 'fst_analyses': [""'i+PRONDem+NI+Sg""]}, {'word_form': 'gaa-ishkwaa-awang', 'fst_analyses': ['PVSub/gaa+PVLex/ishkwaa+awan+VII+Cnj+Pos+Neu+0SgSubj', 'PVSub/gaa+PVLex/ishkwaa+awan+VII+Cnj+Pos+Neu+0PlSubj', 'PVTense/gii+PVLex/ishkwaa+awan+VII+Pcp+Pos+Neu+0SgSubj+0SgHead']}, {'word_form': '.', 'fst_analyses': []}]",nj
Gidaa-gii-pina'ige jibwaa-bagamibiisaang.,You should take your laundry down before the rain gets here.,"[{'word_form': ""gidaa-gii-pina'ige"", 'fst_analyses': [""PVTense/daa+PVTense/gii+bina'ige+VAI+Ind+Pos+Neu+2SgSubj""]}, {'word_form': 'jibwaa-bagamibiisaang', 'fst_analyses': ['PVTense/jibwaa+bagamibiisaan+VII+Cnj+Pos+Neu+0SgSubj', 'PVTense/jibwaa+bagamibiisaan+VII+Cnj+Pos+Neu+0PlSubj']}, {'word_form': '.', 'fst_analyses': []}]",nj
Wegonen apane wenji-nishkaaji-giigidod gidede.,Why does your dad always speak so angrily?,"[{'word_form': 'wegonen', 'fst_analyses': ['wegonen+PRONInter+NI+Sg']}, {'word_form': 'apane', 'fst_analyses': ['apane+ADVTmp']}, {'word_form': 'wenji-nishkaaji-giigidod', 'fst_analyses': ['PVRel/onji+PVLex/nishkaaji+giigido+VAI+Pcp+Pos+Neu+3SgProxSubj+3SgProxHead']}, {'word_form': 'gidede', 'fst_analyses': ['dedey+NAD+ProxSg+2SgPoss']}, {'word_form': '.', 'fst_analyses': []}]",nj
Nimayaawibani' jibwaa-waabamigooyaan.,I jumped up and straightened myself out before anybody saw me.,"[{'word_form': ""nimayaawibani'"", 'fst_analyses': [""mayaawibani'o+VAI+Ind+Pos+Neu+1SgSubj""]}, {'word_form': 'jibwaa-waabamigooyaan', 'fst_analyses': ['PVTense/jibwaa+waabam+VTA+Cnj+Pos+Neu+XSubj+1SgObj']}, {'word_form': '.', 'fst_analyses': []}]",nj
Akawe wii'-apatoo adaawewigamigong. Noondese doodooshaaboo.,She's going to take a run to the store first. The milk has run out.,"[{'word_form': 'akawe', 'fst_analyses': ['akawe+ADVTmp']}, {'word_form': ""wii'-apatoo"", 'fst_analyses': [""PVTense/wii'+apatoo+VAI+Ind+Pos+Neu+3SgProxSubj""]}, {'word_form': 'adaawewigamigong', 'fst_analyses': ['adaawewigamig+NI+Loc']}, {'word_form': '.', 'fst_analyses': []}, {'word_form': 'noondese', 'fst_analyses': ['noondese+VAI+Ind+Pos+Neu+3SgProxSubj', 'noondese+VII+Ind+Pos+Neu+0SgSubj']}, {'word_form': 'doodooshaaboo', 'fst_analyses': ['doodooshaaboo+NI+Sg']}, {'word_form': '.', 'fst_analyses': []}]",nj
Wiikwaasinjigan aabajitoon wii-chiishada'igeyan. Wiikwaasinoon gaa-biiwisingin michisag.,Use a vacuum cleaner when you want to sweep up something. Stuff scattered on the floor is sucked up.,"[{'word_form': 'wiikwaasinjigan', 'fst_analyses': ['wiikwaasinjigan+NI+Sg']}, {'word_form': 'aabajitoon', 'fst_analyses': ['aabajitoon+VTI+Imp+Sim+2SgSubj+0PlObj', 'aabajitoon+VTI+Imp+Sim+2SgSubj+0SgObj']}, {'word_form': ""wii-chiishada'igeyan"", 'fst_analyses': [""PVTense/wii+jiishada'ige+VAI+Cnj+Pos+Neu+2SgSubj""]}, {'word_form': '.', 'fst_analyses': []}, {'word_form': 'wiikwaasinoon', 'fst_analyses': ['wiikwaasin+VII+Ind+Pos+Neu+0PlSubj']}, {'word_form': 'gaa-biiwisingin', 'fst_analyses': ['PVSub/gaa+biiwisin+VII+Cnj+Pos+Neu+0PlSubj', 'PVTense/gii+biiwisin+VII+Pcp+Pos+Neu+0PlSubj+0PlHead']}, {'word_form': 'michisag', 'fst_analyses': ['michisag+NI+Sg', 'michisag+ADVLoc']}, {'word_form': '.', 'fst_analyses': []}]",nj
Aaniin epiitagoodooyan gima'iingani-nagwaaganan.,How high do you put your wolf snares?,"[{'word_form': 'aaniin', 'fst_analyses': ['aaniin+PCInterj', 'aaniin+ADVInter']}, {'word_form': 'epiitagoodooyan', 'fst_analyses': []}, {'word_form': ""gima'iingani-nagwaaganan"", 'fst_analyses': [""ma'iingani-nagwaagan+NI+Pl+2SgPoss""]}, {'word_form': '.', 'fst_analyses': []}]",nj
Agaaming iwidi ningii'-onjikadaan bezhig nindabwi.,I left one of my paddles across the lake.,"[{'word_form': 'agaaming', 'fst_analyses': ['agaaming+ADVLoc']}, {'word_form': 'iwidi', 'fst_analyses': ['iwidi+ADVLoc']}, {'word_form': ""ningii'-onjikadaan"", 'fst_analyses': []}, {'word_form': 'bezhig', 'fst_analyses': ['bezhig+NUM']}, {'word_form': 'nindabwi', 'fst_analyses': ['abwi+NI+Sg+1SgPoss']}, {'word_form': '.', 'fst_analyses': []}]",nj
Gagaanwaakwadoon abwiin.,Paddles are long.,"[{'word_form': 'gagaanwaakwadoon', 'fst_analyses': ['gagaanwaakwadoon+VIIPL+Ind+Pos+Neu+0PlSubj']}, {'word_form': 'abwiin', 'fst_analyses': ['abwi+NI+Pl']}, {'word_form': '.', 'fst_analyses': []}]",nj
Odaabiskobidoon gete-zhiibiigishkaawayaanish. Owii'-aabajitoon miskogaadeyaab.,She's unraveling an old sweater. She wants to use the yarn.,"[{'word_form': 'odaabiskobidoon', 'fst_analyses': ['aabiskobidoon+VTI+Ind+Pos+Neu+3SgProxSubj+0SgObj']}, {'word_form': 'gete-zhiibiigishkaawayaanish', 'fst_analyses': ['PNLex/gete+zhiibiigishkaawayaan+NI+Pej+Sg']}, {'word_form': '.', 'fst_analyses': []}, {'word_form': ""owii'-aabajitoon"", 'fst_analyses': [""PVTense/wii'+aabajitoon+VTI+Ind+Pos+Neu+3SgProxSubj+0SgObj""]}, {'word_form': 'miskogaadeyaab', 'fst_analyses': ['miskogaadeyaab+NI+Sg']}, {'word_form': '.', 'fst_analyses': []}]",nj
Niwiidanokiimaagan dakoonagiziwan odoodaabaanan.,My coworker has a short car.,"[{'word_form': 'niwiidanokiimaagan', 'fst_analyses': ['wiidanokiimaagan+NA+ProxSg+1SgPoss']}, {'word_form': 'dakoonagiziwan', 'fst_analyses': ['dakoonagizi+VAI+Ind+Pos+Neu+3PlObvSubj', 'dakoonagizi+VAI+Ind+Pos+Neu+3SgObvSubj']}, {'word_form': 'odoodaabaanan', 'fst_analyses': ['odaabaan+NI+Pl+3SgProxPoss', 'odaabaan+NA+ObvPl+3SgProxPoss', 'odaabaan+NA+ObvSg+3SgProxPoss']}, {'word_form': '.', 'fst_analyses': []}]",nj
Gaa-izhi-neyaabikaanig bi-onji-agwaakawewag.,Their tracks come off the water at the rocky point.,"[{'word_form': 'gaa-izhi-neyaabikaanig', 'fst_analyses': ['PVSub/gaa+PVRel/izhi+neyaabikaa+VII+Cnj+Pos+Neu+0PlObvSubj', 'PVSub/gaa+PVRel/izhi+neyaabikaa+VII+Cnj+Pos+Neu+0SgObvSubj', 'PVTense/gii+PVRel/izhi+neyaabikaa+VII+Pcp+Pos+Neu+0SgObvSubj+0SgObvHead']}, {'word_form': 'bi-onji-agwaakawewag', 'fst_analyses': ['PVDir/bi+PVRel/onji+agwaakawe+VAI+Ind+Pos+Neu+3PlProxSubj']}, {'word_form': '.', 'fst_analyses': []}]",nj
Ningii-pishigonaa a' zhooniyaans imaa mitaamik.,I dropped a coin down onto the bottom (of the well).,"[{'word_form': 'ningii-pishigonaa', 'fst_analyses': ['PVTense/gii+bishigon+VTA+Ind+Pos+Neu+1SgSubj+3SgProxObj']}, {'word_form': ""a'"", 'fst_analyses': [""a'+PRONDem+NA+ProxSg""]}, {'word_form': 'zhooniyaans', 'fst_analyses': ['zhooniyaans+NA+ProxSg', 'zhooniyaa+NA+Dim+ProxSg', 'zhooniyaa+NI+Dim+Sg']}, {'word_form': 'imaa', 'fst_analyses': ['imaa+ADVLoc']}, {'word_form': 'mitaamik', 'fst_analyses': ['mitaamik+ADVLoc']}, {'word_form': '.', 'fst_analyses': []}]",nj
Aaniin epiitendaagwak gidikidowin.,What is the value of your word? = Are you lying?,"[{'word_form': 'aaniin', 'fst_analyses': ['aaniin+PCInterj', 'aaniin+ADVInter']}, {'word_form': 'epiitendaagwak', 'fst_analyses': ['apiitendaagwad+VII+Pcp+Pos+Neu+0SgSubj+0SgHead']}, {'word_form': 'gidikidowin', 'fst_analyses': ['ikidowin+NI+Sg+2SgPoss']}, {'word_form': '.', 'fst_analyses': []}]",nj
Ge niinawind ningii'-aanikanootaamin ikidowinan.,We helped translate the words too.,"[{'word_form': 'ge', 'fst_analyses': ['ge+ADVConj']}, {'word_form': 'niinawind', 'fst_analyses': ['niinawind+PRONPer+NA+Excl']}, {'word_form': ""ningii'-aanikanootaamin"", 'fst_analyses': [""PVTense/gii'+aanikanootan+VTI+Ind+Pos+Neu+ExclSubj+0PlObj"", ""PVTense/gii'+aanikanootan+VTI+Ind+Pos+Neu+ExclSubj+0SgObj""]}, {'word_form': 'ikidowinan', 'fst_analyses': ['ikidowin+NI+Pl']}, {'word_form': '.', 'fst_analyses': []}]",nj
Ominosidoon odikidowin.,She spoke her speech perfectly.,"[{'word_form': 'ominosidoon', 'fst_analyses': ['minosidoon+VTI+Ind+Pos+Neu+3SgProxSubj+0SgObj']}, {'word_form': 'odikidowin', 'fst_analyses': ['ikidowin+NI+Sg+3SgProxPoss']}, {'word_form': '.', 'fst_analyses': []}]",nj
Zhebaa nitam gii'-oda'amii nindaanisens.,My little daughter took her first step this morning,"[{'word_form': 'zhebaa', 'fst_analyses': ['zhebaa+ADVTmp']}, {'word_form': 'nitam', 'fst_analyses': ['nitam+ADVLoc']}, {'word_form': ""gii'-oda'amii"", 'fst_analyses': [""PVTense/gii'+oda'amii+VAI+Ind+Pos+Neu+3SgProxSubj""]}, {'word_form': 'nindaanisens', 'fst_analyses': ['daanis+NAD+Dim+ProxSg+1SgPoss']}, {'word_form': '.', 'fst_analyses': []}]",nj
Nindooshki-aanikoobijiganens jiikinaagozi; mamaanganowe. Gezhibaayaaniwanook izhinikaazo.,My latest great-grandchild is so cute; she's got chubby cheeks. Her name is Gezhibaayaaniwanook.,"[{'word_form': 'nindooshki-aanikoobijiganens', 'fst_analyses': ['PNLex/oshki+aanikoobijigan+NA+Dim+ProxSg+1SgPoss']}, {'word_form': 'jiikinaagozi;', 'fst_analyses': []}, {'word_form': 'mamaanganowe', 'fst_analyses': ['mamaanganowe+VAI+Ind+Pos+Neu+3SgProxSubj']}, {'word_form': '.', 'fst_analyses': []}, {'word_form': 'gezhibaayaaniwanook', 'fst_analyses': []}, {'word_form': 'izhinikaazo', 'fst_analyses': ['izhinikaazo+VAI+Ind+Pos+Neu+3SgProxSubj']}, {'word_form': '.', 'fst_analyses': []}]",nj
Bijiinag ninga-gikendaan ge-izhitooyaan.,I'll know how to do it later.,"[{'word_form': 'bijiinag', 'fst_analyses': ['bijiinag+ADVTmp']}, {'word_form': 'ninga-gikendaan', 'fst_analyses': ['PVTense/ga+gikendan+VTI+Ind+Pos+Neu+1SgSubj+0SgObj']}, {'word_form': 'ge-izhitooyaan', 'fst_analyses': []}, {'word_form': '.', 'fst_analyses': []}]",nj
Bijiinag igo biidaabang giga-bakinasabiimin.,We'll pull out our net as early as dawn.,"[{'word_form': 'bijiinag', 'fst_analyses': ['bijiinag+ADVTmp']}, {'word_form': 'igo', 'fst_analyses': ['igo+PCEmph']}, {'word_form': 'biidaabang', 'fst_analyses': ['biidaaban+VII+Cnj+Pos+Neu+0SgSubj', 'biidaaban+VII+Cnj+Pos+Neu+0PlSubj']}, {'word_form': 'giga-bakinasabiimin', 'fst_analyses': ['PVTense/ga+bakinasabii+VAI+Ind+Pos+Neu+InclSubj']}, {'word_form': '.', 'fst_analyses': []}]",nj
Gegaa ningii-pisikawaa makwa gii-bimi-aazhawa'adood.,I almost hit the bear as it was crossing the road.,"[{'word_form': 'gegaa', 'fst_analyses': ['gegaa+ADVDeg']}, {'word_form': 'ningii-pisikawaa', 'fst_analyses': ['PVTense/gii+bisikaw+VTA+Ind+Pos+Neu+1SgSubj+3SgProxObj']}, {'word_form': 'makwa', 'fst_analyses': ['makwa+NA+ProxSg']}, {'word_form': ""gii-bimi-aazhawa'adood"", 'fst_analyses': [""PVTense/gii+PVDir/bimi+aazhawa'adoo+VAI+Cnj+Pos+Neu+3SgProxSubj""]}, {'word_form': '.', 'fst_analyses': []}]",nj
Niwaabowayaan aapiji gipagiigad. Gaawiin gegoo biitoowaabowayaan nindaabajitoosiin.,My blanket is very thick. I don't use any kind of cover under it.,"[{'word_form': 'niwaabowayaan', 'fst_analyses': ['waabowayaan+NI+Sg+1SgPoss']}, {'word_form': 'aapiji', 'fst_analyses': ['aapiji+ADVDeg']}, {'word_form': 'gipagiigad', 'fst_analyses': ['gipagiigad+VII+Ind+Pos+Neu+0SgSubj']}, {'word_form': '.', 'fst_analyses': []}, {'word_form': 'gaawiin', 'fst_analyses': ['gaawiin+ADVNeg']}, {'word_form': 'gegoo', 'fst_analyses': ['gegoo+PRONIndf+NI']}, {'word_form': 'biitoowaabowayaan', 'fst_analyses': []}, {'word_form': 'nindaabajitoosiin', 'fst_analyses': []}, {'word_form': '.', 'fst_analyses': []}]",nj
Wegonen wenji-mawiyan.,Why are you crying?,"[{'word_form': 'wegonen', 'fst_analyses': ['wegonen+PRONInter+NI+Sg']}, {'word_form': 'wenji-mawiyan', 'fst_analyses': []}, {'word_form': '.', 'fst_analyses': []}]",nj
Ningwaagonenan moozonagizh gaa-gii'-ondaabasaman.,Put the moose sausage you smoked in the snow (to cool it).,"[{'word_form': 'ningwaagonenan', 'fst_analyses': ['ningwaagonenan+VTI+Imp+Sim+2SgSubj+0PlObj', 'ningwaagonenan+VTI+Imp+Sim+2SgSubj+0SgObj']}, {'word_form': 'moozonagizh', 'fst_analyses': ['moozonagizh+NI+Sg']}, {'word_form': ""gaa-gii'-ondaabasaman"", 'fst_analyses': [""PVSub/gaa+PVTense/gii'+ondaabasan+VTI+Cnj+Pos+Neu+2SgSubj+0PlObj"", ""PVSub/gaa+PVTense/gii'+ondaabasan+VTI+Cnj+Pos+Neu+2SgSubj+0SgObj""]}, {'word_form': '.', 'fst_analyses': []}]",nj
Ningii-pawaanigoo ji-gigishkamaan zhiibaashka'igani-magoodaas.,Someone had a dream for me to wear a jingle dress.,"[{'word_form': 'ningii-pawaanigoo', 'fst_analyses': ['PVTense/gii+bawaazh+VTA+Ind+Pos+Neu+XSubj+1SgObj']}, {'word_form': 'ji-gigishkamaan', 'fst_analyses': ['PVTense/daa+gigishkan+VTI+Cnj+Pos+Neu+1SgSubj+0PlObj', 'PVTense/ga+gigishkan+VTI+Cnj+Pos+Neu+1SgSubj+0PlObj', 'PVTense/daa+gigishkan+VTI+Cnj+Pos+Neu+1SgSubj+0SgObj', 'PVTense/ga+gigishkan+VTI+Cnj+Pos+Neu+1SgSubj+0SgObj']}, {'word_form': ""zhiibaashka'igani-magoodaas"", 'fst_analyses': [""zhiibaashka'igani-magoodaas+NI+Sg""]}, {'word_form': '.', 'fst_analyses': []}]",nj
Awasajiw daa.,She lives over the hill,"[{'word_form': 'awasajiw', 'fst_analyses': ['awasajiw+ADVLoc']}, {'word_form': 'daa', 'fst_analyses': ['daa+VAI+Ind+Pos+Neu+3SgProxSubj']}, {'word_form': '.', 'fst_analyses': []}]",nj
Aabitawinaagaans ningii'-minikwen zhoominaabo. Ningii'-mookamanjitoon.,I drank half a glass of wine. I could feel it.,"[{'word_form': 'aabitawinaagaans', 'fst_analyses': ['aabitawinaagaans+ADVQnt']}, {'word_form': ""ningii'-minikwen"", 'fst_analyses': [""PVTense/gii'+minikwen+VAIO+Ind+Pos+Neu+1SgSubj+0SgObj""]}, {'word_form': 'zhoominaabo', 'fst_analyses': ['zhoominaabo+NI+Sg']}, {'word_form': '.', 'fst_analyses': []}, {'word_form': ""ningii'-mookamanjitoon"", 'fst_analyses': [""PVTense/gii'+mookamanjitoon+VTI+Ind+Pos+Neu+1SgSubj+0SgObj""]}, {'word_form': '.', 'fst_analyses': []}]",nj
Enigok gaandanaamo ikwe wewiib ji-nitaawiginaawasod.,A woman pushes hard for a quick childbirth.,"[{'word_form': 'enigok', 'fst_analyses': ['enigok+ADVDeg']}, {'word_form': 'gaandanaamo', 'fst_analyses': ['gaandanaamo+VAI+Ind+Pos+Neu+3SgProxSubj']}, {'word_form': 'ikwe', 'fst_analyses': ['ikwe+NA+ProxSg']}, {'word_form': 'wewiib', 'fst_analyses': ['wewiib+ADVMan']}, {'word_form': 'ji-nitaawiginaawasod', 'fst_analyses': ['PVTense/daa+nitaawiginaawaso+VAI+Cnj+Pos+Neu+3SgProxSubj', 'PVTense/ga+nitaawiginaawaso+VAI+Cnj+Pos+Neu+3SgProxSubj']}, {'word_form': '.', 'fst_analyses': []}]",nj
Zhaagwenimo ji-gagwedwed ji-anokii'ind.,S/he is reluctant to ask for a job.,"[{'word_form': 'zhaagwenimo', 'fst_analyses': ['zhaagwenimo+VAI+Ind+Pos+Neu+3SgProxSubj']}, {'word_form': 'ji-gagwedwed', 'fst_analyses': ['PVTense/daa+gagwedwe+VAI+Cnj+Pos+Neu+3SgProxSubj', 'PVTense/ga+gagwedwe+VAI+Cnj+Pos+Neu+3SgProxSubj']}, {'word_form': ""ji-anokii'ind"", 'fst_analyses': [""PVTense/daa+anokii'+VTA+Cnj+Pos+Neu+XSubj+3SgProxObj"", ""PVTense/ga+anokii'+VTA+Cnj+Pos+Neu+XSubj+3SgProxObj""]}, {'word_form': '.', 'fst_analyses': []}]",nj
Aaniin dash apii waa'-maajii-gitigeyan.,When are you going to start putting your garden in?,"[{'word_form': 'aaniin', 'fst_analyses': ['aaniin+PCInterj', 'aaniin+ADVInter']}, {'word_form': 'dash', 'fst_analyses': ['dash+ADVConj']}, {'word_form': 'apii', 'fst_analyses': ['apii+ADVTmp']}, {'word_form': ""waa'-maajii-gitigeyan"", 'fst_analyses': []}, {'word_form': '.', 'fst_analyses': []}]",nj
NImbaapi'idiz gii-waabandamaan biimaakwa'owaan.,I laughed at myself when I noticed I buttoned myself up crooked.,"[{'word_form': ""nimbaapi'idiz"", 'fst_analyses': [""baapi'+VTA+Reflex/dizo+VAI+Ind+Pos+Neu+1SgSubj+1SgObj"", ""baapi'idizo+VAI+Ind+Pos+Neu+1SgSubj+1SgObj""]}, {'word_form': 'gii-waabandamaan', 'fst_analyses': ['PVTense/gii+waabandan+VTI+Cnj+Pos+Neu+1SgSubj+0PlObj', 'PVTense/gii+waabandan+VTI+Cnj+Pos+Neu+1SgSubj+0SgObj']}, {'word_form': ""biimaakwa'owaan"", 'fst_analyses': []}, {'word_form': '.', 'fst_analyses': []}]",nj
Ningii-kagwejimigoo ji-gikinoo'amaageyaan gakinoo'amaadiiyigamigong anishinaabemowin ji-dazhindamaan.,I was asked to teach at the school to teach about the Native language.,"[{'word_form': 'ningii-kagwejimigoo', 'fst_analyses': ['PVTense/gii+gagwejim+VTA+Ind+Pos+Neu+XSubj+1SgObj']}, {'word_form': ""ji-gikinoo'amaageyaan"", 'fst_analyses': [""PVTense/daa+gikinoo'amaage+VAI+Cnj+Pos+Neu+1SgSubj"", ""PVTense/ga+gikinoo'amaage+VAI+Cnj+Pos+Neu+1SgSubj""]}, {'word_form': ""gakinoo'amaadiiyigamigong"", 'fst_analyses': []}, {'word_form': 'anishinaabemowin', 'fst_analyses': ['anishinaabemowin+NI+Sg']}, {'word_form': 'ji-dazhindamaan', 'fst_analyses': ['PVTense/daa+dazhindan+VTI+Cnj+Pos+Neu+1SgSubj+0PlObj', 'PVTense/ga+dazhindan+VTI+Cnj+Pos+Neu+1SgSubj+0PlObj', 'PVTense/daa+dazhindan+VTI+Cnj+Pos+Neu+1SgSubj+0SgObj', 'PVTense/ga+dazhindan+VTI+Cnj+Pos+Neu+1SgSubj+0SgObj']}, {'word_form': '.', 'fst_analyses': []}]",nj
Angashkomaa akawe ninga-gagwejimaa.,Let me ask him first.,"[{'word_form': 'angashkomaa', 'fst_analyses': []}, {'word_form': 'akawe', 'fst_analyses': ['akawe+ADVTmp']}, {'word_form': 'ninga-gagwejimaa', 'fst_analyses': ['PVTense/ga+gagwejim+VTA+Ind+Pos+Neu+1SgSubj+3SgProxObj']}, {'word_form': '.', 'fst_analyses': []}]",nj
Gitigewinini omaajinizhikawaa' obizhikiima'.,The farmer is chasing his cattle (out of the pasture).,"[{'word_form': 'gitigewinini', 'fst_analyses': ['gitigewinini+NA+ProxSg']}, {'word_form': ""omaajinizhikawaa'"", 'fst_analyses': ['maajinizhikaw+VTA+Ind+Pos+Neu+3SgProxSubj+3PlObvObj']}, {'word_form': ""obizhikiima'"", 'fst_analyses': ['bizhiki+NA+Poss+ObvPl+3SgProxPoss']}, {'word_form': '.', 'fst_analyses': []}]",nj
Dibaabam odaabaanag jibwaa-azhebizoyan.,Check for cars before back out.,"[{'word_form': 'dibaabam', 'fst_analyses': ['dibaabam+VTA+Imp+Sim+2SgSubj+3SgProxObj', 'dibaabam+VTA+Imp+Sim+2SgSubj+3PlProxObj']}, {'word_form': 'odaabaanag', 'fst_analyses': ['odaabaazh+VTA+Cnj+Pos+Neu+1SgSubj+3SgProxObj', 'odaabaan+NA+ProxPl']}, {'word_form': 'jibwaa-azhebizoyan', 'fst_analyses': ['PVTense/jibwaa+azhebizo+VAI+Cnj+Pos+Neu+2SgSubj']}, {'word_form': '.', 'fst_analyses': []}]",nj
Odibaabamaan minik eyaawaad zhooniyaan.,She's checking how much money she has.,"[{'word_form': 'odibaabamaan', 'fst_analyses': ['dibaabam+VTA+Ind+Pos+Neu+3SgProxSubj+3SgObvObj', 'dibaabam+VTA+Ind+Pos+Neu+3SgProxSubj+3PlObvObj']}, {'word_form': 'minik', 'fst_analyses': ['minik+ADVQnt']}, {'word_form': 'eyaawaad', 'fst_analyses': []}, {'word_form': 'zhooniyaan', 'fst_analyses': ['zhooniyaa+NA+ObvPl', 'zhooniyaa+NA+ObvSg', 'zhooniyaa+NI+Pl']}, {'word_form': '.', 'fst_analyses': []}]",nj
Aazha apane gii'-awasewa'o.,He paddled around the bend already,"[{'word_form': 'aazha', 'fst_analyses': ['aazha+ADVTmp']}, {'word_form': 'apane', 'fst_analyses': ['apane+ADVTmp']}, {'word_form': ""gii'-awasewa'o"", 'fst_analyses': [""PVTense/gii'+awasewa'o+VAI+Ind+Pos+Neu+3SgProxSubj""]}, {'word_form': '.', 'fst_analyses': []}]",nj
Gichi-agaaming ningii-pi-ondaandawe.,I walked here across the the bridge from International Falls.,"[{'word_form': 'gichi-agaaming', 'fst_analyses': ['PVLex/gichi+agaaming+ADVLoc']}, {'word_form': 'ningii-pi-ondaandawe', 'fst_analyses': ['PVTense/gii+PVDir/bi+ondaandawe+VAI+Ind+Pos+Neu+1SgSubj']}, {'word_form': '.', 'fst_analyses': []}]",nj
Waasa danwewidamoog ma'iinganag.,I can hear the wolves in the distance.,"[{'word_form': 'waasa', 'fst_analyses': ['waasa+ADVLoc']}, {'word_form': 'danwewidamoog', 'fst_analyses': ['danwewidam+VAI+Ind+Pos+Neu+3PlProxSubj']}, {'word_form': ""ma'iinganag"", 'fst_analyses': [""ma'iingan+NA+ProxPl""]}, {'word_form': '.', 'fst_analyses': []}]",nj
Waasa noopimiing odoondaawanaawaa' asinii' gaa-madoodiswaagewaad.,They hauled stones from way off in the woods to use for the sweat lodge.,"[{'word_form': 'waasa', 'fst_analyses': ['waasa+ADVLoc']}, {'word_form': 'noopimiing', 'fst_analyses': ['noopimiing+ADVLoc']}, {'word_form': ""odoondaawanaawaa'"", 'fst_analyses': ['ondaawazh+VTA+Ind+Pos+Neu+3PlProxSubj+3PlObvObj']}, {'word_form': ""asinii'"", 'fst_analyses': ['asin+NA+ObvPl']}, {'word_form': 'gaa-madoodiswaagewaad', 'fst_analyses': ['PVSub/gaa+madoodiswaagen+VAIO+Cnj+Pos+Neu+3PlProxSubj+0PlObj', 'PVSub/gaa+madoodiswaagen+VAIO+Cnj+Pos+Neu+3PlProxSubj+0SgObj', 'PVSub/gaa+madoodiswaagen+VAIO+Cnj+Pos+Neu+3PlProxSubj+3SgObvObj', 'PVSub/gaa+madoodiswaagen+VAIO+Cnj+Pos+Neu+3PlProxSubj+3PlObvObj', 'PVSub/gaa+madoodiswaagen+VAIO+Cnj+Pos+Neu+3PlProxSubj']}, {'word_form': '.', 'fst_analyses': []}]",nj
Agawaateyaabikaang izhi-agoke aasaakamig. Mii 'imaa wenji-gikendaman aandi nake giiwedinong.,Moss grows on the shady side of rock. That's where you can learn which way is north.,"[{'word_form': 'agawaateyaabikaang', 'fst_analyses': []}, {'word_form': 'izhi-agoke', 'fst_analyses': ['PVRel/izhi+agoke+VAI+Ind+Pos+Neu+3SgProxSubj', 'PVRel/izhi+agoke+VII+Ind+Pos+Neu+0SgSubj']}, {'word_form': 'aasaakamig', 'fst_analyses': ['aasaakamig+NI+Sg']}, {'word_form': '.', 'fst_analyses': []}, {'word_form': 'mii', 'fst_analyses': ['mii+ADVPred']}, {'word_form': ""'imaa"", 'fst_analyses': [""'imaa+ADVLoc""]}, {'word_form': 'wenji-gikendaman', 'fst_analyses': []}, {'word_form': 'aandi', 'fst_analyses': ['aandi+ADVInter']}, {'word_form': 'nake', 'fst_analyses': ['nake+ADVLoc']}, {'word_form': 'giiwedinong', 'fst_analyses': ['giiwedin+NI+Loc']}, {'word_form': '.', 'fst_analyses': []}]",nj
Ginigawinan ombisijigan wii-pakwezhiganikeyan.,Mix in baking powder when you  are going to make bannock.,"[{'word_form': 'ginigawinan', 'fst_analyses': ['ginigawinan+VTI+Imp+Sim+2SgSubj+0PlObj', 'ginigawinan+VTI+Imp+Sim+2SgSubj+0SgObj']}, {'word_form': 'ombisijigan', 'fst_analyses': ['ombisijigan+NI+Sg']}, {'word_form': 'wii-pakwezhiganikeyan', 'fst_analyses': ['PVTense/wii+bakwezhiganike+VAI+Cnj+Pos+Neu+2SgSubj']}, {'word_form': '.', 'fst_analyses': []}]",nj
